product_id,product_name,category,brand,price,rating,price_category,rating_category
P001197,Harbor Allow,Electronics,Harbor,689.05,3.25,luxury,average
P001198,Everest Memory,Pet Supplies,Everest,58.11,2.54,medium,average
P001199,Willow Early,Toys,Willow,5.53,2.6,low,average
P001200,Nimbus Us,Toys,Nimbus,134.65,3.88,high,good
P001201,Astra Cell,Beauty,Astra,37.71,4.2,medium,good
P001202,Zenith Anyone,Pet Supplies,Zenith,63.61,4.09,medium,good
P001203,Harbor Would,Home & Kitchen,Harbor,97.36,3.91,high,good
P001204,NeoTech Plant,Automotive,NeoTech,88.34,3.55,high,good
P001205,Orion Player,Home & Kitchen,Orion,393.93,4.22,luxury,good
P001206,GreenLeaf Or,Automotive,GreenLeaf,531.53,4.08,luxury,good
P001207,Zenith War,Beauty,Zenith,28.52,3.88,low,good
P001208,Pulse All,Automotive,Pulse,600.89,4.83,luxury,top_rated
P001209,Willow Radio,Pet Supplies,Willow,8.24,3.27,low,average
P001210,GreenLeaf Realize,Books,GreenLeaf,66.98,3.34,medium,average
P001211,Pulse Major,Home & Kitchen,Pulse,9.28,2.64,low,average
P001212,Harbor Be,Clothing,Harbor,49.21,2.51,medium,average
P001213,Nimbus Enough,Sports,Nimbus,12.47,4.8,low,top_rated
P001214,Nimbus Nice,Toys,Nimbus,55.11,2.62,medium,average
P001215,GreenLeaf No,Pet Supplies,GreenLeaf,59.93,4.48,medium,good
P001216,Solace Well,Groceries,Solace,7.42,3.43,low,average
P001217,Everest Really,Beauty,Everest,96.55,3.88,high,good
P001218,NeoTech Food,Groceries,NeoTech,2.48,2.9,low,average
P001219,Pulse Skin,Pet Supplies,Pulse,28.04,3.17,low,average
P001220,Willow Rich,Electronics,Willow,697.76,4.79,luxury,top_rated
P001221,NeoTech Job,Clothing,NeoTech,79.93,4.51,medium,top_rated
P001222,NeoTech Knowledge,Books,NeoTech,38.21,2.57,medium,average
P001223,GreenLeaf Age,Books,GreenLeaf,46.87,4.18,medium,good
P001224,Harbor Last,Toys,Harbor,108.97,3.62,high,good
P001225,Orion Begin,Automotive,Orion,36.52,2.87,medium,average
P001226,Willow Surface,Home & Kitchen,Willow,188.55,3.88,high,good
P001227,GreenLeaf System,Electronics,GreenLeaf,1260.68,4.44,luxury,good
P001228,Solace Color,Groceries,Solace,3.13,3.8,low,good
P001229,Willow Experience,Electronics,Willow,1477.45,4.21,luxury,good
P001230,Orion Season,Toys,Orion,12.46,2.69,low,average
P001231,Solace All,Sports,Solace,168.03,2.74,high,average
P001232,NeoTech Great,Pet Supplies,NeoTech,35.41,4.7,low,top_rated
P001233,GreenLeaf Into,Toys,GreenLeaf,49.59,3.96,medium,good
P001234,Nimbus Morning,Sports,Nimbus,488.59,3.68,luxury,good
P001235,Everest Manage,Groceries,Everest,11.4,4.28,low,good
P001236,NeoTech Huge,Home & Kitchen,NeoTech,204.78,2.72,high,average
P001237,Solace Agree,Groceries,Solace,44.83,2.68,medium,average
P001238,Pulse Positive,Clothing,Pulse,166.04,3.79,high,good
P001239,Zenith Environmental,Groceries,Zenith,15.79,3.79,low,good
P001240,Nimbus Many,Home & Kitchen,Nimbus,470.89,4.33,luxury,good
P001241,Harbor Foot,Sports,Harbor,14.81,3.0,low,average
P001242,Astra Collection,Clothing,Astra,99.47,3.84,high,good
P001243,GreenLeaf Design,Sports,GreenLeaf,148.87,2.72,high,average
P001244,Zenith Reduce,Books,Zenith,25.57,4.53,low,top_rated
P001245,Harbor Accept,Beauty,Harbor,71.41,3.96,medium,good
P001246,Zenith Husband,Toys,Zenith,31.98,4.64,low,top_rated
P001247,Nimbus When,Clothing,Nimbus,67.54,3.58,medium,good
P001248,GreenLeaf Happen,Electronics,GreenLeaf,1233.14,2.86,luxury,average
P001249,GreenLeaf Even,Books,GreenLeaf,48.72,3.41,medium,average
P001250,Harbor Thought,Toys,Harbor,14.59,4.51,low,top_rated
P001251,NeoTech Truth,Home & Kitchen,NeoTech,270.85,3.67,luxury,good
P001252,GreenLeaf Reveal,Pet Supplies,GreenLeaf,76.91,3.01,medium,average
P001253,Zenith Red,Books,Zenith,42.45,4.3,medium,good
P001254,Nimbus Job,Toys,Nimbus,71.59,3.67,medium,good
P001255,Harbor Discuss,Groceries,Harbor,37.59,2.93,medium,average
P001256,Astra Who,Books,Astra,46.57,2.93,medium,average
P001257,Nimbus Small,Automotive,Nimbus,854.8,3.66,luxury,good
P001258,Nimbus Our,Pet Supplies,Nimbus,97.42,2.52,high,average
P001259,Solace How,Electronics,Solace,490.48,4.24,luxury,good
P001260,Willow Add,Automotive,Willow,337.06,4.77,luxury,top_rated
P001261,Willow World,Electronics,Willow,1411.81,2.63,luxury,average
P001262,NeoTech Reveal,Automotive,NeoTech,229.68,2.97,luxury,average
P001263,Acme President,Toys,Acme,80.87,4.7,medium,top_rated
P001264,Orion Western,Home & Kitchen,Orion,97.57,2.84,high,average
P001265,Harbor May,Clothing,Harbor,59.96,3.91,medium,good
P001266,NeoTech Participant,Home & Kitchen,NeoTech,45.32,3.78,medium,good
P001267,Nimbus Guess,Sports,Nimbus,112.28,3.31,high,average
P001268,NeoTech Clearly,Toys,NeoTech,50.17,3.73,medium,good
P001269,Nimbus Start,Toys,Nimbus,40.03,3.08,medium,average
P001270,Everest Raise,Pet Supplies,Everest,133.78,3.47,high,average
P001271,Solace High,Books,Solace,83.6,3.22,medium,average
P001272,Willow Wall,Beauty,Willow,123.68,3.45,high,average
P001273,NeoTech Heart,Books,NeoTech,9.74,3.1,low,average
P001274,Nimbus Court,Beauty,Nimbus,83.98,4.17,medium,good
P001275,Nimbus Bad,Toys,Nimbus,77.34,2.56,medium,average
P001276,Harbor Forget,Clothing,Harbor,39.32,3.35,medium,average
P001277,NeoTech Toward,Sports,NeoTech,422.63,2.81,luxury,average
P001278,Willow Community,Electronics,Willow,1194.94,4.65,luxury,top_rated
P001279,GreenLeaf Size,Toys,GreenLeaf,64.27,3.28,medium,average
P001280,Orion Why,Beauty,Orion,98.92,2.83,high,average
P001281,Solace Loss,Pet Supplies,Solace,43.98,4.69,medium,top_rated
P001282,Solace Movie,Beauty,Solace,62.28,4.79,medium,top_rated
P001283,Orion Hit,Clothing,Orion,187.33,3.04,high,average
P001284,Pulse Can,Beauty,Pulse,153.71,3.81,high,good
P001285,Zenith Wrong,Beauty,Zenith,29.9,3.18,low,average
P001286,NeoTech Clear,Pet Supplies,NeoTech,63.38,4.55,medium,top_rated
P001287,Harbor Forward,Clothing,Harbor,126.29,3.7,high,good
P001288,Pulse Politics,Books,Pulse,40.6,4.75,medium,top_rated
P001289,Zenith About,Pet Supplies,Zenith,66.74,4.38,medium,good
P001290,Solace And,Clothing,Solace,108.57,4.07,high,good
P001291,Zenith Sign,Beauty,Zenith,56.18,3.55,medium,good
P001292,Astra Measure,Automotive,Astra,763.65,2.77,luxury,average
P001293,Zenith Without,Toys,Zenith,9.53,3.3,low,average
P001294,Solace But,Toys,Solace,45.66,4.28,medium,good
P001295,Acme Answer,Clothing,Acme,80.66,4.68,medium,top_rated
P001296,Harbor Pick,Toys,Harbor,14.7,3.58,low,good
P001297,Nimbus Property,Toys,Nimbus,92.89,4.07,high,good
P001298,Astra Moment,Toys,Astra,92.91,4.87,high,top_rated
P001299,Everest College,Toys,Everest,84.37,4.85,high,top_rated
P001300,Harbor Mrs,Toys,Harbor,60.63,4.23,medium,good
P001301,Astra Without,Clothing,Astra,114.51,2.87,high,average
P001302,Astra Establish,Sports,Astra,13.29,4.64,low,top_rated
P001303,GreenLeaf Be,Clothing,GreenLeaf,54.36,4.34,medium,good
P001304,Solace Miss,Automotive,Solace,375.91,4.32,luxury,good
P001305,Nimbus Drug,Automotive,Nimbus,864.19,2.69,luxury,average
P001306,Orion Identify,Books,Orion,31.28,3.82,low,good
P001307,Zenith Choice,Home & Kitchen,Zenith,373.9,4.12,luxury,good
P001308,Willow Turn,Sports,Willow,38.14,4.47,medium,good
P001309,Solace Most,Toys,Solace,52.93,4.32,medium,good
P001310,Solace Throw,Home & Kitchen,Solace,195.3,3.53,high,good
P001311,Zenith Argue,Toys,Zenith,46.89,3.49,medium,average
P001312,Harbor Group,Sports,Harbor,208.6,3.97,high,good
P001313,Harbor Different,Pet Supplies,Harbor,28.38,4.29,low,good
P001314,Orion Response,Beauty,Orion,81.49,3.94,medium,good
P001315,Everest Well,Books,Everest,16.45,3.39,low,average
P001316,Nimbus Run,Electronics,Nimbus,1077.43,3.79,luxury,good
P001317,Everest System,Home & Kitchen,Everest,13.72,2.74,low,average
P001318,Orion Skill,Beauty,Orion,66.97,4.66,medium,top_rated
P001319,Solace Change,Toys,Solace,65.6,2.88,medium,average
P001320,Pulse Five,Electronics,Pulse,828.09,3.4,luxury,average
P001321,Willow Data,Sports,Willow,27.24,3.32,low,average
P001322,GreenLeaf Mr,Beauty,GreenLeaf,56.87,3.19,medium,average
P001323,GreenLeaf Analysis,Books,GreenLeaf,50.42,3.4,medium,average
P001324,GreenLeaf Approach,Groceries,GreenLeaf,23.32,2.69,low,average
P001325,Willow Fill,Groceries,Willow,13.34,2.88,low,average
P001326,GreenLeaf Interview,Clothing,GreenLeaf,61.39,4.0,medium,good
P001327,Acme Process,Groceries,Acme,3.61,4.59,low,top_rated
P001328,NeoTech Act,Toys,NeoTech,31.04,2.57,low,average
P001329,Willow Mean,Sports,Willow,168.63,3.55,high,good
P001330,NeoTech Hair,Pet Supplies,NeoTech,65.37,4.42,medium,good
P001331,Harbor Professor,Groceries,Harbor,34.59,3.43,low,average
P001332,Orion Moment,Books,Orion,27.08,3.17,low,average
P001333,Nimbus Black,Books,Nimbus,25.77,3.56,low,good
P001334,Solace Personal,Beauty,Solace,156.31,3.49,high,average
P001335,Solace Including,Home & Kitchen,Solace,386.33,4.21,luxury,good
P001336,Solace Section,Home & Kitchen,Solace,260.9,2.76,luxury,average
P001337,NeoTech Occur,Toys,NeoTech,84.48,4.18,high,good
P001338,Astra Key,Beauty,Astra,54.86,4.06,medium,good
P001339,Orion Break,Automotive,Orion,535.69,2.63,luxury,average
P001340,GreenLeaf Likely,Pet Supplies,GreenLeaf,70.7,4.54,medium,top_rated
P001341,Harbor Visit,Automotive,Harbor,741.92,3.2,luxury,average
P001342,Orion Young,Beauty,Orion,34.69,4.4,low,good
P001343,GreenLeaf Just,Home & Kitchen,GreenLeaf,326.01,4.64,luxury,top_rated
P001344,Orion Second,Pet Supplies,Orion,103.47,2.72,high,average
P001345,Nimbus List,Pet Supplies,Nimbus,114.32,4.22,high,good
P001346,Everest Also,Electronics,Everest,921.0,3.15,luxury,average
P001347,Astra Family,Clothing,Astra,94.95,3.24,high,average
P001348,Astra Early,Books,Astra,54.01,3.58,medium,good
P001349,Acme Popular,Beauty,Acme,84.98,2.99,high,average
P001350,Harbor Production,Clothing,Harbor,75.16,3.55,medium,good
P001351,GreenLeaf Billion,Pet Supplies,GreenLeaf,40.72,3.4,medium,average
P001352,Astra Tend,Beauty,Astra,68.39,3.92,medium,good
P001353,Orion Wrong,Automotive,Orion,631.36,3.14,luxury,average
P001354,Harbor Development,Toys,Harbor,96.63,2.93,high,average
P001355,Harbor Where,Toys,Harbor,62.74,4.76,medium,top_rated
P001356,Zenith Center,Toys,Zenith,48.15,2.52,medium,average
P001357,Nimbus Task,Groceries,Nimbus,19.99,3.2,low,average
P001358,Orion Film,Books,Orion,54.48,2.84,medium,average
P001359,Orion Strategy,Beauty,Orion,100.06,3.63,high,good
P001360,GreenLeaf Say,Pet Supplies,GreenLeaf,43.4,3.59,medium,good
P001361,Acme Sense,Beauty,Acme,33.11,4.48,low,good
P001362,Orion Ten,Beauty,Orion,82.69,3.12,medium,average
P001363,GreenLeaf Last,Pet Supplies,GreenLeaf,13.6,4.68,low,top_rated
P001364,Acme Modern,Books,Acme,27.65,4.22,low,good
P001365,Willow Store,Beauty,Willow,46.5,3.94,medium,good
P001366,Pulse Interesting,Clothing,Pulse,95.81,4.13,high,good
P001367,Orion Theory,Sports,Orion,283.47,3.44,luxury,average
P001368,Pulse Gas,Books,Pulse,20.06,2.84,low,average
P001369,Harbor Movement,Automotive,Harbor,213.25,3.69,luxury,good
P001370,Harbor Beat,Clothing,Harbor,38.92,3.94,medium,good
P001371,Acme Student,Sports,Acme,173.25,4.44,high,good
P001372,Everest Summer,Beauty,Everest,82.39,4.0,medium,good
P001373,Solace Make,Electronics,Solace,815.01,2.56,luxury,average
P001374,Orion Particularly,Clothing,Orion,92.28,4.35,high,good
P001375,Astra Owner,Electronics,Astra,1993.95,2.52,luxury,average
P001376,Harbor Few,Pet Supplies,Harbor,63.96,3.96,medium,good
P001377,Harbor Month,Groceries,Harbor,22.11,4.59,low,top_rated
P001378,NeoTech Particular,Home & Kitchen,NeoTech,122.6,4.61,high,top_rated
P001379,Willow Pressure,Home & Kitchen,Willow,61.86,4.04,medium,good
P001380,Harbor Free,Clothing,Harbor,113.22,3.08,high,average
P001381,Solace Evening,Books,Solace,43.13,4.51,medium,top_rated
P001382,Astra Guy,Automotive,Astra,93.21,3.43,high,average
P001383,Everest Professional,Groceries,Everest,19.17,2.69,low,average
P001384,Pulse Few,Clothing,Pulse,15.03,4.77,low,top_rated
P001385,Willow We,Automotive,Willow,710.57,4.02,luxury,good
P001386,NeoTech Nature,Clothing,NeoTech,181.88,2.89,high,average
P001387,Harbor Success,Sports,Harbor,20.14,4.45,low,good
P001388,Harbor Look,Home & Kitchen,Harbor,164.35,4.44,high,good
P001389,GreenLeaf Sea,Groceries,GreenLeaf,20.84,4.23,low,good
P001390,Willow Position,Automotive,Willow,293.83,3.79,luxury,good
P001391,Astra Special,Toys,Astra,65.46,4.07,medium,good
P001392,NeoTech Civil,Toys,NeoTech,29.34,3.63,low,good
P001393,Willow Several,Automotive,Willow,314.95,3.1,luxury,average
P001394,GreenLeaf Give,Sports,GreenLeaf,171.06,2.58,high,average
P001395,Everest Dog,Home & Kitchen,Everest,269.98,4.17,luxury,good
P001396,Nimbus Top,Groceries,Nimbus,21.3,3.85,low,good
P001397,Zenith Town,Electronics,Zenith,513.63,2.94,luxury,average
P001398,Zenith Believe,Automotive,Zenith,157.95,3.68,high,good
P001399,Nimbus Foreign,Books,Nimbus,40.7,4.62,medium,top_rated
P001400,Orion Bag,Beauty,Orion,86.41,4.22,high,good
P001401,Astra Reveal,Books,Astra,49.62,2.69,medium,average
P001402,Astra This,Beauty,Astra,121.55,3.59,high,good
P001403,Willow At,Sports,Willow,343.39,2.9,luxury,average
P001404,Pulse Certainly,Toys,Pulse,95.08,4.74,high,top_rated
P001405,Solace Strong,Toys,Solace,79.25,2.64,medium,average
P001406,Acme Far,Books,Acme,10.45,2.74,low,average
P001407,Nimbus Line,Home & Kitchen,Nimbus,218.95,2.87,luxury,average
P001408,Astra Option,Home & Kitchen,Astra,183.59,3.37,high,average
P001409,Willow Open,Books,Willow,44.71,4.54,medium,top_rated
P001410,NeoTech List,Sports,NeoTech,70.68,3.66,medium,good
P001411,Astra Support,Clothing,Astra,52.89,3.58,medium,good
P001412,Everest Exactly,Home & Kitchen,Everest,318.64,3.09,luxury,average
P001413,Zenith Part,Pet Supplies,Zenith,55.76,3.56,medium,good
P001414,Astra Here,Beauty,Astra,223.69,2.81,luxury,average
P001415,GreenLeaf Network,Toys,GreenLeaf,29.3,3.71,low,good
P001416,Harbor Improve,Groceries,Harbor,26.31,4.0,low,good
P001417,GreenLeaf Less,Automotive,GreenLeaf,373.48,4.59,luxury,top_rated
P001418,Zenith Certainly,Books,Zenith,3.45,2.92,low,average
P001419,GreenLeaf Process,Automotive,GreenLeaf,990.68,3.86,luxury,good
P001420,NeoTech Democrat,Clothing,NeoTech,114.66,2.61,high,average
P001421,Astra Mean,Electronics,Astra,371.46,4.41,luxury,good
P001422,Solace News,Automotive,Solace,660.72,3.23,luxury,average
P001423,Astra Avoid,Beauty,Astra,56.11,4.26,medium,good
P001424,GreenLeaf Bill,Clothing,GreenLeaf,85.29,4.72,high,top_rated
P001425,Everest Few,Groceries,Everest,11.44,2.9,low,average
P001426,Nimbus Attorney,Home & Kitchen,Nimbus,187.75,2.99,high,average
P001427,Acme Rich,Sports,Acme,238.36,3.04,luxury,average
P001428,Harbor Somebody,Pet Supplies,Harbor,43.57,3.92,medium,good
P001429,Acme Blood,Groceries,Acme,17.5,3.04,low,average
P001430,Astra Benefit,Clothing,Astra,41.44,3.29,medium,average
P001431,Pulse Guy,Sports,Pulse,243.43,3.65,luxury,good
P001432,Nimbus Camera,Automotive,Nimbus,344.62,3.97,luxury,good
P001433,NeoTech My,Automotive,NeoTech,155.2,2.76,high,average
P001434,Harbor Together,Automotive,Harbor,669.84,3.68,luxury,good
P001435,Harbor Eye,Books,Harbor,36.92,4.58,medium,top_rated
P001436,Zenith Argue,Toys,Zenith,63.88,3.92,medium,good
P001437,Solace Hundred,Pet Supplies,Solace,47.35,2.95,medium,average
P001438,Zenith Word,Home & Kitchen,Zenith,417.75,2.59,luxury,average
P001439,Pulse Would,Electronics,Pulse,1221.59,3.51,luxury,good
P001440,NeoTech Despite,Sports,NeoTech,55.11,4.37,medium,good
P001441,Zenith Garden,Books,Zenith,54.22,4.5,medium,top_rated
P001442,Harbor Statement,Groceries,Harbor,6.07,3.94,low,good
P001443,Pulse Scene,Books,Pulse,28.43,4.42,low,good
P001444,Harbor Almost,Pet Supplies,Harbor,39.6,2.83,medium,average
P001445,GreenLeaf Project,Beauty,GreenLeaf,118.11,4.72,high,top_rated
P001446,Harbor Mother,Toys,Harbor,40.8,3.04,medium,average
P001447,Acme May,Beauty,Acme,26.07,4.23,low,good
P001448,Harbor Onto,Electronics,Harbor,1226.78,2.9,luxury,average
P001449,Pulse Weight,Automotive,Pulse,354.29,4.18,luxury,good
P001450,Zenith Should,Clothing,Zenith,108.38,2.96,high,average
P001451,Solace Know,Automotive,Solace,598.27,3.72,luxury,good
P001452,Harbor Significant,Home & Kitchen,Harbor,505.82,2.92,luxury,average
P001453,Nimbus Or,Home & Kitchen,Nimbus,189.88,2.72,high,average
P001454,Zenith Left,Beauty,Zenith,178.76,4.07,high,good
P001455,Pulse Natural,Home & Kitchen,Pulse,91.33,3.07,high,average
P001456,Willow Service,Sports,Willow,77.63,2.92,medium,average
P001457,GreenLeaf Study,Sports,GreenLeaf,58.83,3.33,medium,average
P001458,NeoTech Leader,Automotive,NeoTech,29.08,4.44,low,good
P001459,Harbor Much,Pet Supplies,Harbor,30.01,2.59,low,average
P001460,Solace Top,Pet Supplies,Solace,46.12,4.81,medium,top_rated
P001461,Willow Pressure,Toys,Willow,83.14,3.54,medium,good
P001462,Zenith Happy,Electronics,Zenith,951.69,3.58,luxury,good
P001463,Harbor Doctor,Books,Harbor,8.44,3.68,low,good
P001464,Pulse Production,Beauty,Pulse,28.37,2.54,low,average
P001465,Astra Happen,Beauty,Astra,111.79,4.21,high,good
P001466,Orion Fund,Beauty,Orion,104.54,3.29,high,average
P001467,Everest Great,Sports,Everest,342.98,4.31,luxury,good
P001468,NeoTech Town,Automotive,NeoTech,212.1,2.7,luxury,average
P001469,Orion Method,Clothing,Orion,88.87,2.85,high,average
P001470,Willow Against,Groceries,Willow,7.41,4.13,low,good
P001471,NeoTech Writer,Sports,NeoTech,161.15,3.39,high,average
P001472,Zenith Rate,Toys,Zenith,40.71,3.53,medium,good
P001473,Orion Former,Toys,Orion,88.39,3.14,high,average
P001474,Astra Write,Groceries,Astra,11.31,4.39,low,good
P001475,Nimbus Place,Electronics,Nimbus,651.6,3.93,luxury,good
P001476,Nimbus Sound,Books,Nimbus,22.36,3.87,low,good
P001477,GreenLeaf East,Beauty,GreenLeaf,25.96,3.3,low,average
P001478,Astra Deal,Toys,Astra,109.35,2.53,high,average
P001479,Pulse Pm,Electronics,Pulse,624.52,2.69,luxury,average
P001480,GreenLeaf Deal,Pet Supplies,GreenLeaf,20.68,4.81,low,top_rated
P001481,Harbor Act,Beauty,Harbor,166.37,4.23,high,good
P001482,Harbor Per,Pet Supplies,Harbor,37.9,4.85,medium,top_rated
P001483,Astra Cup,Pet Supplies,Astra,77.99,4.68,medium,top_rated
P001484,Astra Key,Electronics,Astra,475.65,3.43,luxury,average
P001485,Pulse Lose,Electronics,Pulse,850.61,4.58,luxury,top_rated
P001486,Acme Key,Home & Kitchen,Acme,151.5,3.04,high,average
P001487,Zenith Ago,Books,Zenith,52.1,2.99,medium,average
P001488,Zenith Like,Books,Zenith,46.59,3.0,medium,average
P001489,Everest Now,Pet Supplies,Everest,40.0,3.23,medium,average
P001490,Orion Total,Clothing,Orion,158.04,3.02,high,average
P001491,Zenith Society,Sports,Zenith,153.2,4.47,high,good
P001492,Nimbus Economic,Toys,Nimbus,119.02,4.85,high,top_rated
P001493,Solace Lead,Electronics,Solace,992.56,3.1,luxury,average
P001494,NeoTech Often,Books,NeoTech,18.45,4.11,low,good
P001495,Acme Soldier,Clothing,Acme,262.79,4.3,luxury,good
P001496,Astra Cost,Beauty,Astra,52.25,3.32,medium,average
P001497,Harbor Power,Electronics,Harbor,944.56,4.16,luxury,good
P001498,Acme Take,Clothing,Acme,207.25,2.84,high,average
P001499,Orion Follow,Automotive,Orion,598.63,2.85,luxury,average
P001500,Nimbus Agree,Automotive,Nimbus,746.51,4.75,luxury,top_rated
P001501,Willow Wind,Books,Willow,17.28,3.84,low,good
P001502,Willow Dark,Pet Supplies,Willow,71.02,3.29,medium,average
P001503,NeoTech Interesting,Automotive,NeoTech,126.6,2.94,high,average
P001504,Harbor Return,Electronics,Harbor,1206.27,3.12,luxury,average
P001505,NeoTech Score,Clothing,NeoTech,142.27,3.54,high,good
P001506,Nimbus Support,Home & Kitchen,Nimbus,186.05,3.07,high,average
P001507,Harbor Thousand,Sports,Harbor,317.38,3.83,luxury,good
P001508,Pulse Ok,Electronics,Pulse,1016.69,4.32,luxury,good
P001509,Everest Reach,Beauty,Everest,30.09,3.6,low,good
P001510,GreenLeaf Reduce,Pet Supplies,GreenLeaf,93.58,4.47,high,good
P001511,GreenLeaf Push,Books,GreenLeaf,52.29,3.49,medium,average
P001512,Harbor Discover,Books,Harbor,51.45,4.22,medium,good
P001513,Zenith Firm,Electronics,Zenith,720.05,3.66,luxury,good
P001514,NeoTech Into,Toys,NeoTech,61.14,3.64,medium,good
P001515,Zenith Reduce,Home & Kitchen,Zenith,40.8,3.99,medium,good
P001516,Everest Truth,Beauty,Everest,104.12,3.57,high,good
P001517,GreenLeaf Present,Clothing,GreenLeaf,233.7,4.04,luxury,good
P001518,Zenith Board,Beauty,Zenith,128.53,2.94,high,average
P001519,Harbor Issue,Clothing,Harbor,130.87,4.32,high,good
P001520,Pulse Chair,Sports,Pulse,205.0,4.43,high,good
P001521,Acme Likely,Automotive,Acme,818.59,4.61,luxury,top_rated
P001522,Harbor Draw,Toys,Harbor,43.7,4.64,medium,top_rated
P001523,Pulse Require,Groceries,Pulse,6.6,3.22,low,average
P001524,Zenith Along,Pet Supplies,Zenith,29.67,2.6,low,average
P001525,Astra On,Clothing,Astra,134.22,3.82,high,good
P001526,Orion Defense,Clothing,Orion,117.09,4.36,high,good
P001527,Willow Result,Electronics,Willow,2035.42,3.87,luxury,good
P001528,Pulse Behavior,Beauty,Pulse,150.71,3.09,high,average
P001529,NeoTech Whom,Books,NeoTech,42.34,3.13,medium,average
P001530,NeoTech Collection,Sports,NeoTech,125.28,2.51,high,average
P001531,Pulse Race,Pet Supplies,Pulse,49.15,2.8,medium,average
P001532,NeoTech Admit,Electronics,NeoTech,137.82,4.65,high,top_rated
P001533,GreenLeaf Star,Beauty,GreenLeaf,156.64,4.02,high,good
P001534,Zenith Trial,Beauty,Zenith,91.4,3.83,high,good
P001535,Astra Speak,Pet Supplies,Astra,48.09,4.68,medium,top_rated
P001536,Nimbus Wish,Clothing,Nimbus,37.11,3.92,medium,good
P001537,NeoTech Test,Groceries,NeoTech,9.23,4.21,low,good
P001538,Astra Pressure,Pet Supplies,Astra,72.49,2.74,medium,average
P001539,Willow Into,Clothing,Willow,103.59,2.58,high,average
P001540,Harbor Whom,Automotive,Harbor,148.66,3.07,high,average
P001541,Solace Tv,Automotive,Solace,636.16,3.93,luxury,good
P001542,Willow Message,Electronics,Willow,355.14,2.52,luxury,average
P001543,Nimbus Attack,Beauty,Nimbus,147.11,3.65,high,good
P001544,Harbor Will,Pet Supplies,Harbor,2.75,2.62,low,average
P001545,NeoTech Everyone,Groceries,NeoTech,1.49,2.94,low,average
P001546,Nimbus Head,Toys,Nimbus,100.3,3.9,high,good
P001547,Orion Catch,Clothing,Orion,149.44,3.91,high,good
P001548,Solace Life,Automotive,Solace,243.71,3.41,luxury,average
P001549,GreenLeaf Drive,Books,GreenLeaf,13.83,4.67,low,top_rated
P001550,Zenith Case,Books,Zenith,19.19,3.92,low,good
P001551,GreenLeaf Reflect,Groceries,GreenLeaf,11.78,2.68,low,average
P001552,Nimbus Key,Automotive,Nimbus,27.47,3.66,low,good
P001553,Pulse Together,Toys,Pulse,37.23,2.85,medium,average
P001554,Astra Such,Pet Supplies,Astra,43.35,3.74,medium,good
P001555,Acme Book,Automotive,Acme,238.08,3.46,luxury,average
P001556,Harbor Population,Pet Supplies,Harbor,86.48,3.1,high,average
P001557,Acme Wait,Pet Supplies,Acme,75.93,4.14,medium,good
P001558,Everest Factor,Clothing,Everest,142.38,2.78,high,average
P001559,Nimbus Bar,Books,Nimbus,42.48,3.87,medium,good
P001560,Everest Bar,Electronics,Everest,1033.13,4.31,luxury,good
P001561,Nimbus Risk,Beauty,Nimbus,69.68,3.41,medium,average
P001562,GreenLeaf Character,Sports,GreenLeaf,184.98,3.87,high,good
P001563,Everest Else,Books,Everest,15.87,2.7,low,average
P001564,GreenLeaf Lead,Groceries,GreenLeaf,10.42,3.29,low,average
P001565,Pulse Decision,Toys,Pulse,50.01,4.5,medium,top_rated
P001566,Willow Entire,Groceries,Willow,23.71,3.59,low,good
P001567,Zenith Myself,Sports,Zenith,77.3,4.31,medium,good
P001568,Pulse Scientist,Groceries,Pulse,11.15,4.42,low,good
P001569,Everest Develop,Clothing,Everest,51.05,4.46,medium,good
P001570,Willow Few,Beauty,Willow,130.56,3.5,high,good
P001571,Orion Garden,Groceries,Orion,34.58,3.89,low,good
P001572,Everest Stop,Pet Supplies,Everest,67.51,4.79,medium,top_rated
P001573,Zenith Civil,Toys,Zenith,50.66,3.62,medium,good
P001574,Solace Member,Sports,Solace,53.16,2.7,medium,average
P001575,Nimbus Approach,Groceries,Nimbus,32.63,2.98,low,average
P001576,Nimbus Treat,Sports,Nimbus,51.04,4.64,medium,top_rated
P001577,Solace Small,Toys,Solace,11.62,4.37,low,good
P001578,Pulse Sea,Pet Supplies,Pulse,111.25,3.31,high,average
P001579,Willow Know,Automotive,Willow,124.87,3.25,high,average
P001580,Everest Clear,Home & Kitchen,Everest,318.51,4.78,luxury,top_rated
P001581,Everest Skin,Automotive,Everest,225.32,3.65,luxury,good
P001582,Solace Everyone,Clothing,Solace,242.11,3.76,luxury,good
P001583,Orion Up,Groceries,Orion,13.54,4.46,low,good
P001584,NeoTech Rich,Groceries,NeoTech,1.21,4.18,low,good
P001585,Everest Several,Home & Kitchen,Everest,45.55,3.37,medium,average
P001586,Pulse Else,Books,Pulse,9.81,3.27,low,average
P001587,Zenith Rich,Electronics,Zenith,658.35,4.34,luxury,good
P001588,GreenLeaf Without,Beauty,GreenLeaf,132.56,3.78,high,good
P001589,Harbor Else,Electronics,Harbor,175.72,3.7,high,good
P001590,Solace Institution,Clothing,Solace,11.57,2.81,low,average
P001591,Solace Scene,Clothing,Solace,24.97,4.5,low,top_rated
P001592,NeoTech Guy,Pet Supplies,NeoTech,44.14,4.45,medium,good
P001593,Harbor Eat,Clothing,Harbor,181.12,4.17,high,good
