order_id,user_id,order_date,order_status,total_amount,order_Month,order_Day,cohort,order_period,cohort_index,customer_segment,buyer_type
O00014511,U008179,2024-04-10 14:37:49.418352,completed,1099.62,April,Wednesday,2024-03,2024-04,1,B2C (Regular),Gast_Bestellung
O00014513,U003214,2024-05-23 20:22:58.681213,processing,738.18,May,Thursday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014516,U004653,2024-12-01 23:35:03.022198,shipped,1.78,December,Sunday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00014518,U001230,2024-09-15 11:41:49.996699,completed,490.82,September,Sunday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00014519,U002584,2024-12-08 17:17:43.472607,processing,1520.96,December,Sunday,2024-12,2024-12,0,B2C (Regular),Gast_Bestellung
O00014520,U006156,2025-05-12 03:46:58.249008,shipped,65.0,May,Monday,2025-05,2025-05,0,B2C (Regular),Gast_Bestellung
O00014521,U004764,2024-07-09 10:27:31.301347,processing,1687.16,July,Tuesday,2024-07,2024-07,0,B2C (Regular),Überlegender Käufer
O00014524,U000079,2025-09-26 06:56:35.010749,shipped,68.64,September,Friday,2025-06,2025-09,3,B2C (Regular),Überlegender Käufer
O00014525,U004659,2025-01-09 18:59:48.864381,completed,3030.95,January,Thursday,2025-01,2025-01,0,B2B (High Value),Gast_Bestellung
O00014531,U004707,2024-10-26 06:50:20.237323,completed,564.72,October,Saturday,2024-03,2024-10,7,B2C (Regular),Gast_Bestellung
O00014532,U004035,2025-04-29 10:01:13.905860,completed,669.92,April,Tuesday,2025-04,2025-04,0,B2C (Regular),Überlegender Käufer
O00014533,U003247,2024-06-10 15:21:34.998044,completed,604.52,June,Monday,2024-04,2024-06,2,B2C (Regular),Überlegender Käufer
O00014536,U001517,2024-07-19 21:15:54.319128,shipped,231.8,July,Friday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014539,U003972,2024-10-27 13:49:10.066818,completed,108.78,October,Sunday,2024-05,2024-10,5,B2C (Regular),Gast_Bestellung
O00014541,U004324,2024-08-23 20:49:50.419323,shipped,817.95,August,Friday,2024-08,2024-08,0,B2C (Regular),Überlegender Käufer
O00014542,U005590,2024-06-13 08:07:39.200673,shipped,1045.72,June,Thursday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00014543,U005322,2025-05-24 03:56:03.048405,shipped,1154.99,May,Saturday,2025-05,2025-05,0,B2C (Regular),Gast_Bestellung
O00014544,U008747,2025-04-22 02:40:14.262244,shipped,40.92,April,Tuesday,2025-01,2025-04,3,B2C (Regular),Überlegender Käufer
O00014545,U007516,2024-10-15 09:36:42.436382,processing,97.88,October,Tuesday,2024-08,2024-10,2,B2C (Regular),Gast_Bestellung
O00014546,U005374,2024-03-11 01:41:28.713294,completed,251.12,March,Monday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014547,U008011,2024-05-26 12:01:25.752324,processing,575.19,May,Sunday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014549,U006457,2025-11-07 17:29:19.717377,completed,15.11,November,Friday,2024-02,2025-11,21,B2C (Regular),Überlegender Käufer
O00014551,U006832,2024-08-06 15:23:47.563194,processing,199.79,August,Tuesday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014552,U008617,2024-07-03 02:53:13.071386,shipped,259.77,July,Wednesday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014554,U001381,2025-09-01 10:21:46.141855,shipped,1543.73,September,Monday,2024-05,2025-09,16,B2C (Regular),Überlegender Käufer
O00014555,U008226,2024-03-10 21:36:57.772628,completed,273.4,March,Sunday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014558,U007712,2024-08-26 12:12:26.385338,shipped,4799.94,August,Monday,2024-01,2024-08,7,B2B (High Value),Gast_Bestellung
O00014565,U008792,2025-11-12 18:33:54.260368,completed,71.72,November,Wednesday,2025-11,2025-11,0,B2C (Regular),Überlegender Käufer
O00014566,U000740,2024-02-16 15:11:14.699840,shipped,254.58,February,Friday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014571,U004471,2025-07-08 10:21:39.206192,shipped,1515.11,July,Tuesday,2024-01,2025-07,18,B2C (Regular),Überlegender Käufer
O00014572,U009848,2024-01-19 00:19:55.807973,completed,721.96,January,Friday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014576,U008816,2024-02-22 06:33:27.637019,completed,256.74,February,Thursday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014578,U006057,2025-11-14 05:50:16.398194,shipped,11.8,November,Friday,2025-05,2025-11,6,B2C (Regular),Überlegender Käufer
O00014579,U004842,2025-01-25 05:47:09.754120,completed,3287.02,January,Saturday,2025-01,2025-01,0,B2B (High Value),Gast_Bestellung
O00014584,U000149,2025-05-26 19:14:00.382659,completed,102.84,May,Monday,2024-10,2025-05,7,B2C (Regular),Überlegender Käufer
O00014585,U005007,2025-09-24 22:44:40.519292,completed,535.32,September,Wednesday,2025-04,2025-09,5,B2C (Regular),Überlegender Käufer
O00014586,U000487,2025-08-11 18:42:49.257457,processing,179.48,August,Monday,2024-01,2025-08,19,B2C (Regular),Überlegender Käufer
O00014587,U007488,2024-07-06 15:15:14.293848,completed,176.77,July,Saturday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014589,U006464,2025-08-17 16:34:59.561763,shipped,466.9,August,Sunday,2024-02,2025-08,18,B2C (Regular),Überlegender Käufer
O00014590,U003957,2024-05-29 22:19:41.761154,processing,222.46,May,Wednesday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014592,U002936,2024-08-03 19:15:49.729212,completed,40.54,August,Saturday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014593,U005579,2025-09-25 21:14:48.805602,processing,56.18,September,Thursday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00014596,U000397,2025-01-22 05:05:59.194713,completed,96.56,January,Wednesday,2024-01,2025-01,12,B2C (Regular),Überlegender Käufer
O00014601,U009400,2025-06-26 21:10:31.622029,shipped,119.51,June,Thursday,2025-02,2025-06,4,B2C (Regular),Überlegender Käufer
O00014603,U005769,2025-09-30 04:05:56.758359,processing,148.66,September,Tuesday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00014604,U009405,2025-08-28 21:01:11.215486,shipped,264.04,August,Thursday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00014606,U009270,2025-06-30 09:34:20.161984,shipped,2749.06,June,Monday,2025-06,2025-06,0,B2B (High Value),Überlegender Käufer
O00014607,U005295,2024-06-01 08:01:20.170919,processing,472.25,June,Saturday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00014608,U003878,2024-12-05 06:13:08.495574,shipped,66.33,December,Thursday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00014609,U005744,2024-02-09 00:04:44.018340,completed,1658.01,February,Friday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014610,U006121,2024-07-28 12:55:15.353592,shipped,1685.35,July,Sunday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014611,U007817,2024-09-15 15:38:16.545346,shipped,504.15,September,Sunday,2024-09,2024-09,0,B2C (Regular),Überlegender Käufer
O00014612,U002554,2025-04-26 01:36:08.998920,shipped,749.2,April,Saturday,2024-10,2025-04,6,B2C (Regular),Überlegender Käufer
O00014616,U003351,2025-05-18 13:38:04.851958,processing,74.49,May,Sunday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00014617,U005799,2024-11-18 07:58:45.724025,shipped,824.81,November,Monday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00014619,U002160,2024-11-17 07:14:10.548628,completed,187.75,November,Sunday,2024-11,2024-11,0,B2C (Regular),Gast_Bestellung
O00014620,U009195,2025-08-17 09:51:51.044709,shipped,128.46,August,Sunday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00014621,U002152,2024-03-09 16:06:54.470331,completed,109.81,March,Saturday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014622,U003668,2025-04-10 08:01:56.169059,shipped,2187.81,April,Thursday,2025-04,2025-04,0,B2B (High Value),Überlegender Käufer
O00014623,U002826,2025-04-17 18:44:24.287622,processing,511.21,April,Thursday,2024-03,2025-04,13,B2C (Regular),Überlegender Käufer
O00014624,U008004,2025-06-19 22:13:49.142540,completed,939.56,June,Thursday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00014625,U003276,2025-09-04 17:53:32.059395,completed,117.92,September,Thursday,2024-03,2025-09,18,B2C (Regular),Überlegender Käufer
O00014626,U007791,2025-08-22 04:13:20.319003,completed,2301.63,August,Friday,2025-08,2025-08,0,B2B (High Value),Überlegender Käufer
O00014627,U003726,2025-04-19 19:40:28.670533,completed,829.61,April,Saturday,2025-04,2025-04,0,B2C (Regular),Überlegender Käufer
O00014628,U004151,2024-01-23 02:21:14.152405,completed,131.46,January,Tuesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014632,U006478,2024-03-27 19:34:14.136798,processing,1237.25,March,Wednesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014633,U002937,2025-03-11 11:44:03.545787,completed,454.35,March,Tuesday,2024-05,2025-03,10,B2C (Regular),Überlegender Käufer
O00014635,U004453,2025-09-12 23:40:52.494121,shipped,14.3,September,Friday,2024-05,2025-09,16,B2C (Regular),Überlegender Käufer
O00014636,U008044,2024-12-08 16:12:23.163651,processing,20.06,December,Sunday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00014639,U003669,2025-09-25 15:39:16.527343,completed,255.71,September,Thursday,2024-11,2025-09,10,B2C (Regular),Überlegender Käufer
O00014640,U000779,2024-10-28 16:07:29.131277,completed,477.87,October,Monday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00014641,U006921,2025-08-01 21:12:37.797252,processing,563.25,August,Friday,2024-03,2025-08,17,B2C (Regular),Überlegender Käufer
O00014642,U009906,2025-07-09 16:39:26.754661,shipped,1597.2,July,Wednesday,2025-07,2025-07,0,B2C (Regular),Überlegender Käufer
O00014644,U007701,2025-03-27 01:06:05.726366,processing,41.44,March,Thursday,2024-10,2025-03,5,B2C (Regular),Überlegender Käufer
O00014645,U003814,2024-11-17 23:27:25.638961,completed,3954.5,November,Sunday,2024-11,2024-11,0,B2B (High Value),Überlegender Käufer
O00014646,U007436,2024-11-11 13:21:43.264638,completed,19.62,November,Monday,2024-06,2024-11,5,B2C (Regular),Gast_Bestellung
O00014649,U004183,2025-05-04 06:41:31.220227,processing,738.47,May,Sunday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00014650,U002222,2024-09-24 16:21:43.929827,completed,2081.57,September,Tuesday,2024-09,2024-09,0,B2B (High Value),Gast_Bestellung
O00014651,U001052,2024-07-05 15:32:47.901845,completed,75.12,July,Friday,2024-04,2024-07,3,B2C (Regular),Überlegender Käufer
O00014652,U003992,2025-03-24 18:24:21.209246,completed,51.52,March,Monday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00014653,U006035,2025-05-02 16:48:56.340083,shipped,784.73,May,Friday,2024-05,2025-05,12,B2C (Regular),Überlegender Käufer
O00014656,U004637,2025-08-19 01:31:58.106206,completed,70.39,August,Tuesday,2024-09,2025-08,11,B2C (Regular),Überlegender Käufer
O00014658,U003134,2025-05-01 10:38:23.096200,processing,476.16,May,Thursday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00014660,U003916,2024-01-04 16:05:55.422666,completed,4.19,January,Thursday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014662,U003565,2025-09-22 06:21:34.139809,processing,43.4,September,Monday,2025-05,2025-09,4,B2C (Regular),Überlegender Käufer
O00014663,U004516,2025-08-27 21:40:16.899615,processing,114.42,August,Wednesday,2024-02,2025-08,18,B2C (Regular),Überlegender Käufer
O00014665,U009739,2024-04-08 08:10:48.941164,completed,2247.18,April,Monday,2024-04,2024-04,0,B2B (High Value),Gast_Bestellung
O00014666,U004735,2025-05-23 01:30:41.205545,shipped,157.91,May,Friday,2025-04,2025-05,1,B2C (Regular),Gast_Bestellung
O00014668,U006845,2025-01-13 02:09:32.676902,completed,31.28,January,Monday,2025-01,2025-01,0,B2C (Regular),Gast_Bestellung
O00014670,U008707,2024-03-13 11:44:11.555666,completed,297.47,March,Wednesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014672,U009339,2025-08-06 01:35:46.721258,completed,221.13,August,Wednesday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00014673,U007617,2025-03-05 04:09:58.659899,completed,332.98,March,Wednesday,2024-05,2025-03,10,B2C (Regular),Gast_Bestellung
O00014674,U001294,2024-09-07 07:30:33.588552,shipped,3275.04,September,Saturday,2024-09,2024-09,0,B2B (High Value),Überlegender Käufer
O00014675,U002047,2024-08-31 05:10:17.752276,completed,347.92,August,Saturday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014678,U001245,2025-03-27 10:37:48.709819,completed,82.96,March,Thursday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00014679,U009114,2025-05-27 00:47:06.148424,completed,1812.85,May,Tuesday,2024-06,2025-05,11,B2B (High Value),Überlegender Käufer
O00014682,U002499,2025-10-21 05:03:43.143086,completed,268.91,October,Tuesday,2025-06,2025-10,4,B2C (Regular),Überlegender Käufer
O00014684,U002331,2024-08-04 03:32:40.900517,completed,731.91,August,Sunday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014686,U000837,2024-05-01 22:17:36.856175,processing,2890.61,May,Wednesday,2024-01,2024-05,4,B2B (High Value),Gast_Bestellung
O00014687,U006333,2024-05-21 02:37:45.199691,processing,33.11,May,Tuesday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014688,U000922,2024-09-11 07:03:50.330570,shipped,4147.31,September,Wednesday,2024-09,2024-09,0,B2B (High Value),Gast_Bestellung
O00014689,U000447,2025-11-03 08:09:30.901786,processing,670.94,November,Monday,2025-11,2025-11,0,B2C (Regular),Überlegender Käufer
O00014691,U009219,2024-05-15 08:47:42.690778,completed,631.2,May,Wednesday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014692,U009219,2025-03-26 06:31:33.756961,shipped,1077.43,March,Wednesday,2024-05,2025-03,10,B2C (Regular),Überlegender Käufer
O00014693,U001401,2024-10-18 01:59:13.636600,shipped,130.27,October,Friday,2024-03,2024-10,7,B2C (Regular),Gast_Bestellung
O00014694,U006722,2025-09-20 10:58:11.366087,completed,1170.13,September,Saturday,2024-10,2025-09,11,B2C (Regular),Überlegender Käufer
O00014695,U005953,2024-04-25 11:31:53.931515,shipped,1136.07,April,Thursday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014696,U001950,2025-10-17 14:41:29.000648,shipped,154.28,October,Friday,2024-04,2025-10,18,B2C (Regular),Überlegender Käufer
O00014698,U005131,2025-02-09 01:13:28.363405,completed,535.58,February,Sunday,2024-10,2025-02,4,B2C (Regular),Überlegender Käufer
O00014700,U001504,2024-04-12 22:04:03.286394,completed,176.65,April,Friday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014702,U008481,2025-09-28 11:18:07.172527,processing,373.82,September,Sunday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00014705,U006459,2025-09-20 07:31:35.170436,completed,36.36,September,Saturday,2025-07,2025-09,2,B2C (Regular),Überlegender Käufer
O00014707,U001081,2025-07-28 11:50:03.527837,shipped,29.1,July,Monday,2025-07,2025-07,0,B2C (Regular),Gast_Bestellung
O00014708,U000130,2024-03-26 18:55:38.181458,completed,229.91,March,Tuesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014709,U008730,2024-04-10 02:39:18.997535,processing,332.08,April,Wednesday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014711,U004130,2024-02-18 00:09:53.600941,completed,356.0,February,Sunday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014714,U007874,2025-08-05 02:59:36.127856,shipped,2084.65,August,Tuesday,2025-03,2025-08,5,B2B (High Value),Überlegender Käufer
O00014715,U008370,2025-04-26 04:35:57.029903,shipped,4023.22,April,Saturday,2025-04,2025-04,0,B2B (High Value),Gast_Bestellung
O00014716,U002143,2024-07-03 01:29:21.678166,completed,120.82,July,Wednesday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014718,U008457,2024-06-07 01:14:06.267362,completed,228.98,June,Friday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00014721,U008930,2024-07-25 14:16:39.199714,processing,1236.95,July,Thursday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014722,U007307,2024-03-31 16:02:44.338067,shipped,908.46,March,Sunday,2024-02,2024-03,1,B2C (Regular),Gast_Bestellung
O00014723,U001225,2025-11-06 04:55:25.988829,completed,463.1,November,Thursday,2024-09,2025-11,14,B2C (Regular),Überlegender Käufer
O00014724,U009565,2025-08-01 01:19:17.386521,completed,295.78,August,Friday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00014726,U001074,2024-06-03 01:41:58.990369,completed,30.77,June,Monday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00014727,U001554,2025-02-15 01:07:22.775746,completed,354.88,February,Saturday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00014728,U008340,2025-06-12 17:16:59.155736,completed,1331.01,June,Thursday,2024-12,2025-06,6,B2C (Regular),Überlegender Käufer
O00014729,U009869,2025-09-23 19:50:48.794437,shipped,945.85,September,Tuesday,2024-09,2025-09,12,B2C (Regular),Überlegender Käufer
O00014731,U003792,2025-10-19 14:25:55.992730,shipped,598.63,October,Sunday,2024-03,2025-10,19,B2C (Regular),Überlegender Käufer
O00014732,U003142,2025-07-29 16:00:05.821792,completed,445.27,July,Tuesday,2024-04,2025-07,15,B2C (Regular),Überlegender Käufer
O00014736,U000036,2025-02-24 13:56:23.729151,processing,2339.03,February,Monday,2024-09,2025-02,5,B2B (High Value),Überlegender Käufer
O00014739,U007414,2025-03-27 04:36:06.309852,completed,519.49,March,Thursday,2024-11,2025-03,4,B2C (Regular),Überlegender Käufer
O00014740,U001254,2025-07-17 20:11:16.545877,completed,185.01,July,Thursday,2024-08,2025-07,11,B2C (Regular),Überlegender Käufer
O00014741,U001624,2025-07-02 20:56:39.644074,shipped,164.18,July,Wednesday,2025-07,2025-07,0,B2C (Regular),Gast_Bestellung
O00014742,U000623,2024-09-25 12:46:23.793677,completed,220.14,September,Wednesday,2024-07,2024-09,2,B2C (Regular),Überlegender Käufer
O00014743,U006556,2025-04-16 10:26:51.008488,shipped,1340.76,April,Wednesday,2024-03,2025-04,13,B2C (Regular),Überlegender Käufer
O00014745,U005595,2024-12-21 04:55:35.896099,completed,190.22,December,Saturday,2024-12,2024-12,0,B2C (Regular),Gast_Bestellung
O00014747,U007638,2024-02-09 16:47:58.011306,shipped,99.4,February,Friday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014752,U002799,2024-01-27 23:30:23.428944,completed,507.36,January,Saturday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014753,U002469,2024-02-01 02:04:42.939068,completed,292.77,February,Thursday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014754,U008959,2024-12-28 03:36:04.477927,shipped,91.43,December,Saturday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00014756,U000458,2024-08-15 21:54:40.869754,shipped,452.72,August,Thursday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014757,U004566,2024-04-29 02:46:43.058281,completed,163.04,April,Monday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014760,U009952,2024-01-30 18:52:11.602166,completed,1413.17,January,Tuesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014761,U003074,2024-04-01 02:46:55.085715,shipped,27.21,April,Monday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014764,U009935,2025-09-30 02:23:03.076023,completed,1658.32,September,Tuesday,2024-06,2025-09,15,B2C (Regular),Überlegender Käufer
O00014765,U005545,2024-12-12 21:59:33.135406,processing,82.2,December,Thursday,2024-09,2024-12,3,B2C (Regular),Überlegender Käufer
O00014770,U001322,2024-09-21 12:42:57.450933,completed,1035.33,September,Saturday,2024-05,2024-09,4,B2C (Regular),Gast_Bestellung
O00014771,U008629,2024-08-10 00:45:36.587411,processing,689.54,August,Saturday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014772,U000271,2024-12-23 15:37:47.335579,processing,44.02,December,Monday,2024-02,2024-12,10,B2C (Regular),Gast_Bestellung
O00014773,U007743,2025-05-17 00:33:06.607488,shipped,691.97,May,Saturday,2024-05,2025-05,12,B2C (Regular),Überlegender Käufer
O00014774,U008652,2024-11-28 16:08:20.465983,completed,412.61,November,Thursday,2024-04,2024-11,7,B2C (Regular),Gast_Bestellung
O00014775,U004953,2024-09-10 06:22:18.991375,processing,398.29,September,Tuesday,2024-03,2024-09,6,B2C (Regular),Gast_Bestellung
O00014776,U002105,2025-09-30 08:28:32.721415,shipped,45.24,September,Tuesday,2025-07,2025-09,2,B2C (Regular),Überlegender Käufer
O00014777,U002966,2024-05-29 13:57:30.977391,processing,2000.48,May,Wednesday,2024-05,2024-05,0,B2B (High Value),Gast_Bestellung
O00014782,U007877,2024-10-17 07:25:26.507383,shipped,187.58,October,Thursday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00014783,U002147,2024-12-18 12:09:43.898762,completed,81.68,December,Wednesday,2024-07,2024-12,5,B2C (Regular),Gast_Bestellung
O00014784,U005092,2025-09-19 22:55:54.451576,completed,261.74,September,Friday,2024-10,2025-09,11,B2C (Regular),Überlegender Käufer
O00014785,U006125,2024-03-18 21:18:08.243390,completed,44.38,March,Monday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014786,U007220,2024-08-13 13:30:14.129663,processing,864.3,August,Tuesday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014787,U009843,2025-09-11 17:25:10.660657,processing,253.68,September,Thursday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00014788,U003715,2025-07-27 05:19:13.632516,processing,267.33,July,Sunday,2025-07,2025-07,0,B2C (Regular),Überlegender Käufer
O00014790,U001939,2024-04-06 22:23:26.428649,completed,881.86,April,Saturday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014791,U008524,2025-05-10 07:52:07.277016,processing,83.76,May,Saturday,2024-10,2025-05,7,B2C (Regular),Überlegender Käufer
O00014792,U008006,2024-08-27 07:19:20.213028,completed,97.57,August,Tuesday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014794,U008930,2024-08-12 14:31:28.612647,completed,798.6,August,Monday,2024-07,2024-08,1,B2C (Regular),Gast_Bestellung
O00014795,U000322,2025-01-09 15:41:14.765773,completed,415.65,January,Thursday,2024-04,2025-01,9,B2C (Regular),Überlegender Käufer
O00014796,U004008,2025-04-29 18:33:38.157776,processing,14.7,April,Tuesday,2025-04,2025-04,0,B2C (Regular),Überlegender Käufer
O00014797,U005383,2024-12-14 19:48:49.129813,processing,376.06,December,Saturday,2024-12,2024-12,0,B2C (Regular),Gast_Bestellung
O00014798,U006309,2025-01-08 20:14:09.541395,processing,224.43,January,Wednesday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00014799,U001646,2024-06-02 04:23:07.732917,completed,1219.43,June,Sunday,2024-03,2024-06,3,B2C (Regular),Gast_Bestellung
O00014801,U003142,2024-04-19 16:50:09.720457,processing,63.45,April,Friday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014802,U004849,2025-07-06 17:34:17.700181,shipped,710.81,July,Sunday,2024-02,2025-07,17,B2C (Regular),Gast_Bestellung
O00014803,U007362,2024-07-02 10:10:22.870837,completed,549.45,July,Tuesday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014804,U007721,2024-09-13 21:24:41.685990,processing,580.26,September,Friday,2024-09,2024-09,0,B2C (Regular),Überlegender Käufer
O00014807,U005710,2024-04-14 15:56:47.041322,processing,431.12,April,Sunday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014808,U007241,2025-05-20 01:14:30.746211,processing,561.57,May,Tuesday,2025-01,2025-05,4,B2C (Regular),Überlegender Käufer
O00014809,U001771,2025-04-13 05:16:10.638899,shipped,1138.24,April,Sunday,2025-04,2025-04,0,B2C (Regular),Gast_Bestellung
O00014811,U006574,2025-03-01 05:01:40.913390,completed,328.61,March,Saturday,2025-03,2025-03,0,B2C (Regular),Gast_Bestellung
O00014813,U004852,2024-12-31 19:17:51.479703,processing,100.98,December,Tuesday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00014815,U000999,2024-03-23 21:11:34.611081,processing,226.48,March,Saturday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014822,U004154,2024-01-17 17:53:00.636006,completed,2314.93,January,Wednesday,2024-01,2024-01,0,B2B (High Value),Gast_Bestellung
O00014824,U002398,2024-03-02 12:55:00.961091,shipped,3096.09,March,Saturday,2024-03,2024-03,0,B2B (High Value),Gast_Bestellung
O00014825,U004008,2025-08-06 14:22:32.258063,shipped,525.97,August,Wednesday,2025-04,2025-08,4,B2C (Regular),Überlegender Käufer
O00014828,U006962,2025-08-03 06:10:41.725060,shipped,1447.06,August,Sunday,2025-03,2025-08,5,B2C (Regular),Überlegender Käufer
O00014830,U008205,2024-12-28 22:35:23.129158,processing,1704.42,December,Saturday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00014831,U006743,2025-11-02 04:46:39.144662,shipped,85.79,November,Sunday,2024-07,2025-11,16,B2C (Regular),Überlegender Käufer
O00014832,U009655,2024-09-10 23:43:45.905674,processing,104.55,September,Tuesday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00014833,U003957,2024-05-16 05:28:14.794938,shipped,305.31,May,Thursday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014834,U004383,2025-05-26 13:20:43.901622,shipped,109.45,May,Monday,2024-07,2025-05,10,B2C (Regular),Überlegender Käufer
O00014836,U004334,2024-12-27 16:17:31.179332,processing,2009.43,December,Friday,2024-12,2024-12,0,B2B (High Value),Überlegender Käufer
O00014837,U000368,2025-09-09 04:16:45.816741,completed,42.47,September,Tuesday,2024-02,2025-09,19,B2C (Regular),Überlegender Käufer
O00014838,U003618,2025-04-11 05:46:48.667382,completed,350.38,April,Friday,2025-04,2025-04,0,B2C (Regular),Überlegender Käufer
O00014839,U009658,2025-10-11 21:25:47.452731,completed,402.26,October,Saturday,2025-07,2025-10,3,B2C (Regular),Überlegender Käufer
O00014841,U001982,2024-05-21 05:04:16.569175,completed,1473.2,May,Tuesday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014843,U007095,2025-01-15 16:48:58.048896,processing,1103.02,January,Wednesday,2024-12,2025-01,1,B2C (Regular),Gast_Bestellung
O00014845,U007426,2025-05-18 20:37:54.792515,shipped,87.1,May,Sunday,2025-01,2025-05,4,B2C (Regular),Überlegender Käufer
O00014849,U000317,2024-12-23 18:17:42.444714,completed,265.83,December,Monday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00014850,U007167,2025-01-31 11:32:25.801115,shipped,529.06,January,Friday,2024-04,2025-01,9,B2C (Regular),Überlegender Käufer
O00014851,U009041,2024-05-18 20:23:46.392406,shipped,644.23,May,Saturday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
